clean_text,label
hey guy excit realli suprb seduct cool excit watch movi watch guy nan,positive
hindi aapko mera town dekhna chahiy summer ye halat hote hai ki log apn hi gharo soy pade hote hai,neutral
dionysus koi interest nhi hoga kutta bandar icchadari janwar bann mein nan,neutral
veri good congress isi ko posit polit kaht hai nan,positive
hashmi miyan thank much like poetri appreci boost zeal motiv god bless nan,positive
hello ram ram sir ji kais hai aap dangal live chat gud keep sir gud night ji nan,positive
congrul madam ji aap ko bahut bahut subhkamnay dr balbir singh sisodia incharg sugarf haryana co oper cell bjp nan,positive
bjp ki seat ane pr agl din gst registr free jay maa bharati,positive
spent part s beyond hope someon come shout hey doctor love like,neutral
dogla pann ki bhi haad hoti hai ladki hindu hai jalan wale muslim hai itna koi kais girr sakta mai,negative
kudo boy great game live fight anoth day kru pleas put hous ord,neutral
nahi teri ammi khodn aaya hoon mc aur main block nahi karunga bkl ye bat teri maa ne kitno se mar,negative
gulli ke baadshah ho ya baap agar kar sakt ho rap toh send entri registr open,neutral
get friend mummi edit one nan,neutral
pees madhrchod gandu ki aulad randi ka pilla teri randi maa bahan ki choot khujli h,negative
sharma ke debut sab ek see badkar ek hai film blockbust hai lekin logon liy kehar hai nan,positive
bahoot bahoot mubrakh ho dear elder br dunni g love u enough jai hind nan,positive
jao propos krna h ghr ly k jao propos izzat ag bndi ko date marni ka na socho nan,positive
citizen india proud sir mani mani congratul swear ceremoni si,positive
tum jais logo ko ghunghat lga kar ghumna chahiy besharm kyo hai tere bap ka kuch l,positive
mn happi birthday year great one nan,positive
oooo pretti tri abh yet nan,positive
payar bhi hua toh sala kaha hua facebook pe shyad galti meri hi thi thi kya meri hi galti hai jo sabka tha usnko,negative
aakritist ohk btw tum kyu ja rahi ho problem nan,neutral
swami ji mai ka diya hai hu iss vaktavya se pyari tara sehmat hu aaj bharat puri tara,neutral
abey hata kuttey ki nasal saali bakwa kar rahi hai ye patwarion ko siway gandi bakwa k ata hi kuch nah,negative
jo hafeez saye ki support hai log usko vote dega nan,neutral
abe bebqoof aadmi ye ek crime hai par sarkar ko bura kahojati se kyo jod raheitna bada elect h,neutral
sahi h sir jazb ko kabhi kam hone nahi dena ladaai hum bhi aapk sath h social media ke jari,positive
dream thank rounak mohit big god bless,positive
happi birthday day bhai ais hi hazir zawabi bani rehe may god bless nan,positive
happi birthday chicha great day nan,positive
veryy happi birthday sirr aap aur jyaada film banaat rahe aurr hame hasaat gudguda,positive
rathe tu kaha rahega dekht hain may ko india videsh bhag jyega abhi exit poll se hi teri gand,neutral
humour true love agar koi delhi ki garmi ol way mere liy bhaar nikl toh consid nan,neutral
ik br ramzan k bd repeat kr dana plz ya kuch segment plz nan,neutral
kutt harrami aurtien badchallni khud se krti hain harrami unn aurton k saath tere jese khabe ible b,negative
thookn ko dil karta h ais fake news failan wale journalist pr shame media person nan,negative
allah ho allah ho banday har dam allah ho baran e rehmat ramzan aaj news,positive
itna ghatiya pm kbhi nhi mila nhi milega india ko sala pura system ko bar,negative
ye ki nahi shayad bihar ki ghatna hai nan,positive
ye pagal ho hogya hay jawan larki kia mil gae chichora pun hi khatam nahi ho raha ye ramzan tran nan,negative
se tere savarkar ki cowardic nahi chupega jo ker raha hai isko whatbou,neutral
rahan tums na ho payega bjp best tumko bus chillana aata hey kaam karna nahi modi se,positive
quota wale har jagah pahunch jaat hai har cheez mein chahiy reserv mehnat kar ke bhi roti kamao aarakshan ki nahi nan,negative
aai hasai rulai aur chali gayi wtf yrr abi abi khush hua tha din se dekhi ni gyi meri khusi khud ki glt,negative
congratul mam happi ramjaan aap bagir kutch kaay piy poor din kise bol rahi thi hat u mam nan,positive
aag lagti nahi lagaae jaa rahi hai chadamveshi aantakwadi ye kaam kar rahe hain kyonki ye kaam bahut saral haisur,neutral
samjha nahi betray major gogoi incid tht guy bad,neutral
maabaap ki seva chhod k terror ka rasta apnat desh k gaddar ye liter public nan,negative
hariyana ki sarkar naukariya chhin ne vyast hai janta ne hariyana ki congress se jyada site kyo,negative
ab tere bure din suru ho gye articl aur a bhi hategi aur tum jese pak ke dala,negative
bad aysi fati padi ki ab tak air space khula nahi nan,neutral
pakistan ki bar bar duhai dene wali bjp kyu evm se chunaw krwate hai jb ke pakistan beletpepar se chunaw,neutral
one way ticket u bkk enjoy bro nice life ahead bkk bahumat mila nahi shayad,positive
happi birthday srinish aravind filmi duniya help line born may,neutral
ji aap ko bahut bahut badhayiyaan aap desk ke intern dushman se bacha,positive
patrag bjp parti aur member sirf hindu muslim ke siway kuch nahi karsakta manif,neutral
repli miln ke baad love anup bolnaa nan,positive
tou peda q hua tha chutiy critic krni k lie b yehi cheez mili thi jb tera kutta modi jata fore,negative
siab sorri isko nahi chorain gay guest isko dra,negative
educ aur iq teri hi pata chal rahi likhavat par se iss se jyada aa hamar yaha ke bach,neutral
pora saal khayal nhi ata tumko note ka pta nhi kons miracl k intizar mai rhte ho nan,negative
shahid afridi pakistan super leagu psl much better indian premier leagu ipl dhoni hamar yaha,positive
sha allah certain best shayi joint world beauti voic could listen day nan,positive
alreadi know gon na pop tonight chanc win bar tab sound resid dj lzrcat nan,neutral
sister chanc friend choic love girl musuuza musuuza tyra miremb,positive
ke lye jokar shabd bhi chota hai ye dhobi wala hai jo na ghar ka aur na ghat ka hai,negative
yes duwa vitar qayam ul layl prayer mesmeris feel like word describ nan,positive
jis insan ne hamar haak se hame juda kar diya vo mahtma nhi ho sakt mana ki ajadi se pahl unk bade nan,negative
yourdad sala bhan ka land tera gand dam nhi hai kuch karna ka tho koi rha ha unko tho kar na da nan,negative
namast thank warm wish ji grate belov pm sh ji give nan,positive
dhara kub hatega r u wait kisi ne ullu banaya lagta hai mera aur mk ka koi divors case file nhi h,neutral
pakistan apka armi zindabad,positive
yar journalist se badiya sale pakistan ke journalist hote h kitn b,negative
dada ye budget wagera koi kaam nahi ayega jab tak aap log educ system nahi badalwaog,negative
leagu namjoon pk jzb w follow kro sub shabash nan,neutral
mi favorit movi time old day bachpan babi day,positive
darshi wish guru nagri sri amritsar sahib ji give strength complet start jaype vote conclud nan,positive
green baat srf danc tak ki nhi balki ye kuch log ki jahaliyat ki hai dusr ko pareshan krke,negative
jay hind jai jenendra sir ap bharat k sbse best editor h mere father apk b,positive
best wonder love actress queen nail perform hat nan,positive
reason lost think mps job get traffic ticket get tatkal ticket nan,neutral
modi ji aap se bahut request hai ki financ minist ko jarur chang kijiyega new financ minist chahiy nan,positive
dash dabang girl sonakshi sinha wish happi birthday god bless nan,positive
s compet best saa award sure probabl win best saa bant bant wor,positive
digit team like pichl chunav ke baad kabhi gay nahi iss baar chunav ke dauran gay nahi ab qya lawda reason dhund nan,negative
haha good job pay bt sport usual standard nan,neutral
woto ye bharat desh ese logo ko bi moka de deta hejo esi seat ke layk bi nhi hote inhon,negative
pti ko chahiy sindh mey govt banay nahi ppp sindh ko khaa jayegi q k ppp chor parti hy nan,negative
proof mat mangna warna elect ke evm ghotal ka video hai,negative
janta ke pais ko mullo ko batna aur janta ko muftkhori ka adat dalna delhi ke liy achcha nahi hai,negative
mohad sahab america ka naam sune hai haan usn iran ka naam sune hai us par prtiband lagaya hai prtiba,neutral
pamella kkkkk super kkkkkkkkk bio nan,positive
satguru ji good morn ji plz bless maximum sewa simran parmarth ra,positive
veenad bhaktonki halat aisi nahi hui lekin call liber ki bilkul aisi hi halat hui hai lol nan,negative
suleman hanji dua ker rahi allah atta krde gey nan,positive
madam tab wo kisi bhi parti mai tod fod kar sarkar nahi banana chaht lakin aaj bjp sirf,neutral
kutt ki poonch kabhi bhi seedha nahi hosakti pakistan ki niyat bhi kab,negative
rememb ever bad happen mom keep yell like sabh phone ki wajha se hua hai nan,neutral
sab jo mar rahi h wo sale bol rahi h mandir gosht khe rahi ho jhute kon khe dega ya mandir h mandi,neutral
jai congress jai rajasthan deputi cm sachin pilot jindawad nan,positive
whi tf one think arsal munda ghar se ghayab hai aur kisi ko koi fikar nahi sunochanda sunochanda nan,neutral
bta truli bless,positive
bluff abe chall hurrrr ye apni kaudi ki advic na apn tl tak rakha kar dekha hai main nan,negative
bhagwan jab akkal baat raha tha tab tum incognito mode mein aisa lag raha hai nan,positive
jism yes person page made nail page yet come soon nan,neutral
hamar priya amit bhaikripa kark aap ais hi dabang bane rahna hope alway access chanakya ko pranam nan,positive
saleem safi tere jaman taey lanat tu apni maan k kasam nawaz shareef kuttey par kabhi nahi bola lif,negative
jumauh mubarak everyon around world muslim brother sister nan,positive
eid gift boyfriend note tweet chori ki ha fun take serious,neutral
wo afghani tha tu pakistani madaresa chhap kutta hai nan,negative
bie say compar chutiya andhi gandhari insult gandhari nan,negative
unpad gawar kahika like paki bhik mangn layak bhi nahi rahe pak wale lol,negative
kashmir famous hospit good joke chalo ek sunao nan,negative
hindu muslim ek kais ho jate hai aap log ke nazar ye bhi nafrat hi faila rhe hai jab bjp ko bhi yahi,negative
bahut bahut badhai ho aapko aapk parivar ko ki aapki beti ne bundelkhand ka nam rosan kiya ki aaj b,neutral
itna dara hua musalmaan ki bacho ko rape kar raha follow quran serious,negative
bc abhi amit shah ne home ministri sambhali hai pakistani abhi se shiver kar rahe pakvwi cwc amitshahhomeministri nan,negative
secretofposit saint dr gurmeet ramrhim singh g insan btate k method,neutral
soup ty bech im free final nan,positive
mohtarma kehti hain k khat likhnay ka maqsad sifarish nahi balkey cv ki nishan dahi karna tha mt,neutral
bc kon tu koi bhav nahi deta ato toh,neutral
jai ho loktantra ki smriti ji aap ne amethi hi nahi des ka dil bhi jeet liya namumkin ko mumkin kar diya vanswad p,positive
jis prakar israel apn ek ek admi ka badla nahi ley leta tab tak chain se nahi vaithta ushi prakar bjp,neutral
badesaheb ye purey sardar kowm pe ek kalank hai yeh chutiya kya dega estifa resign esey,negative
yaha paani nahi hai bc ansu hain sab ke alien swineri nan,negative
shaheen good choic alreadi uski tour kafi pitaii lagi ay nan,negative
saal ko dalo jail non bail hon chayiy nan,negative
wish veri happi bless ramadan ramjaan month hon nd presid sir usayou,positive
manushya ko hamesha yah nahi sochna chahiy ki woh apn jeevan kitna khush hai balki yah sochna chahiy ki uss,neutral
akkineni look super thaman sir wait fall love majilibgmjukebox nan,positive
pray today wish peac love happi jumma tul wida mubarak saeed,positive
ramadan mubarak k mahin mai allah aapki hr jayeez tamana ko pura kare aapko aapk har maqsad,positive
dharam ke thekedar hai ye chutiy,negative
celebr birthday parti happi wala birthday bahiya,positive
modi ji ki jeet ka fayadha sabs jayadha school ke bacch ka huva bhai five year tak prime minist ka naam yaad nahi kernha padhegha nan,positive
recent visit shridhi sai ram baba sabka malik aak haiom jai swacch bharat abhiyanom jai namosri nan,positive
piaray happi birthday advanc dua khuda kare kbhi bhi udaasi na ae tere chehray par meri aankhien tujh,positive
bajrangi bhaijaan ka content bhi time blockbust tha agar bharat ke bhi report au nan,neutral
abe kuch sharm karo tumhr jais baklol ke hisab se secur naam ki kou chiz hi nahi hai,negative
hindi languag ek bharat shrestha bharat languag livelihood sabka sath sabka vika sabka visva nan,positive
happi birthday u shah g khush rahein abaad rahein allah ap ko humesa salamat rakh ap jais logon ki zarorat hy,positive
nigga call fake playa kesi lmfaoooooooo omfg nan,negative
sapphire mtlb agr kisi ki maa mr jati hai uski ulad use kha gye ye bolt hain jis jahal,negative
nafi ki lad aymi desertrain ni ni chahti tm mri maze maqroz ho jao nan,neutral
mai kyo nawaj ya nawaz bolu bc muslimo ke allah ki chut bas kam hi nikalna hai u,negative
media get inform action mr modi s pareshaan nan,neutral
veri true noth without pakistan ident pride countri pakistan zindab,positive
well play fakhar good open partnership ab bc line na laga dena bass nan,positive
farrukh bilkul aisi jaisi ek nikamma kanal k bani gala tak pohoch gaya nan,neutral
tharki jayda samaj ke thekedar mat bano phele khud sudhro nan,negative
polic per action legi leke tum log jaat dharam bata kar samaj ko mat ba,positive
hihihihi bachpan mein sunet kiujla kapra mein bhut aata hai ram ka naam lete hi baag jaata hai ye,positive
shaabaash kutti k baccho kabhi mulk ki ezat na krwana bc pakvwi wc,negative
sawant dynamo m huge fan keep grow support n love kabhi waqt mile,neutral
dp dekhk nahi lagta bjp congress next elect bsp aajma lo milna baba ji ka thullu hai thoko taali nan,neutral
sir modi ji sir mai jharia jharkhand ka hu pleas jharia mai bhut pollut hai sir pleas jharia ka halat bhut,neutral
sab se achi baat hai hamari betiya sab jagha agresar ho rahi hai beti padho,positive
hi jay transgend care femm think look girl never challen nan,positive
dssagainstdowri good morn papa g bless us maximum sewa simran parmarth success nan,positive
hahaha sooo cool bole toh ekdum hard meninblack mibintern,positive
owaisi indian congress k dum par aag badht gay bloodi traitor warna zinda,negative
maa sadqay teri cute pe ahm shah super cute masha allah,positive
happi birthday nish ji happybdaynisha nish follow mani man,positive
charachor ab jaldi hi hospit se wapa tihar jaeg pach sal,negative
wo ye puchna tha k world cup b bangladesh ne south africa ko haraya tha kiya iccworldcup nan,neutral
ladle beta koi nahi gharwalo ko bolo pahl mera februari ko engag kara nan,neutral
